eid,EPS,doi
2-s2.0-84865732674,0,
2-s2.0-84904408595,0,
2-s2.0-85074133106,0,
2-s2.0-84903763750,0,
2-s2.0-85131829667,0,
2-s2.0-85082924392,0,
2-s2.0-85123052399,0,
2-s2.0-85128407588,0,
2-s2.0-85119858115,0,
2-s2.0-85111572399,0,
2-s2.0-84885813648,0,
2-s2.0-84899971366,0,
2-s2.0-85104926601,0,
2-s2.0-85106399756,0,
2-s2.0-84878737304,0,
2-s2.0-84899071312,0,
2-s2.0-84898917874,0,
2-s2.0-85090202354,0,
2-s2.0-84898546571,0,
2-s2.0-84898545139,0,
2-s2.0-85114642276,0,
2-s2.0-84898068496,0,
2-s2.0-84897477653,0,
2-s2.0-85068747494,0,
2-s2.0-85075211255,0,
2-s2.0-84893840645,0,
2-s2.0-85073598134,0,
2-s2.0-79957977212,0,
2-s2.0-84891490496,0,
2-s2.0-85019865391,0,
2-s2.0-85041298618,0,
2-s2.0-84983338563,0,
2-s2.0-84923770293,0,
2-s2.0-84888228569,0,
2-s2.0-84983382206,0,
2-s2.0-84887148793,0,
2-s2.0-84890672548,0,
2-s2.0-84896692904,0,
2-s2.0-84875515172,0,
2-s2.0-85127607610,0,
2-s2.0-84888351973,0,
2-s2.0-85089585434,0,
2-s2.0-84887172952,0,
2-s2.0-85026735170,0,
2-s2.0-85124201543,0,
2-s2.0-85112204903,0,
2-s2.0-85124959742,0,
2-s2.0-85118272234,0,
2-s2.0-85116693047,0,
2-s2.0-84885436728,0,
2-s2.0-84885159342,0,
2-s2.0-84884700182,0,
2-s2.0-84907348386,0,
2-s2.0-85120050942,0,
2-s2.0-85109809569,0,
2-s2.0-84881371537,0,
2-s2.0-85110573431,0,
2-s2.0-84880868735,0,
2-s2.0-85108282492,0,
2-s2.0-85121706167,0,
2-s2.0-85113183035,0,
2-s2.0-85105249419,0,
2-s2.0-85109134773,0,
2-s2.0-85101029068,0,
2-s2.0-85104680220,0,
2-s2.0-85098994340,0,
2-s2.0-84877346806,0,
2-s2.0-84876963186,0,
2-s2.0-85096185808,0,
2-s2.0-85091530264,0,
2-s2.0-85092892197,0,
2-s2.0-84874684506,0,
2-s2.0-84876224576,0,
2-s2.0-85095987301,0,
2-s2.0-84875419207,0,
2-s2.0-84873123589,0,
2-s2.0-85079701254,0,
2-s2.0-85092299617,0,
2-s2.0-84873116923,0,
2-s2.0-85080102905,0,
2-s2.0-85098690443,0,
2-s2.0-84892161231,0,
2-s2.0-85079219075,0,
2-s2.0-85091364499,0,
2-s2.0-85092731971,0,
2-s2.0-84952909172,0,
2-s2.0-84885589420,0,
2-s2.0-85089592936,0,
2-s2.0-85081666637,0,
2-s2.0-84882807979,0,
2-s2.0-84880853644,0,
2-s2.0-84879956813,0,
2-s2.0-85062535868,0,
2-s2.0-85082166199,0,
2-s2.0-84875321706,0,
2-s2.0-85044768541,0,
2-s2.0-84872419471,0,
2-s2.0-84872404766,0,
2-s2.0-84872273721,0,
2-s2.0-85070883184,0,
2-s2.0-85054251344,0,
2-s2.0-84867811744,0,
2-s2.0-85029301595,0,
2-s2.0-85068509956,0,
2-s2.0-85022220515,0,
2-s2.0-85024134205,0,
2-s2.0-84991226908,0,
2-s2.0-84868460256,0,
2-s2.0-85073896876,0,
2-s2.0-85137245200,0,
2-s2.0-85128026421,0,
2-s2.0-84866952530,0,
2-s2.0-85126607701,0,
2-s2.0-84865595320,0,
2-s2.0-85125875632,0,
2-s2.0-85122439756,0,
2-s2.0-84865984322,0,
2-s2.0-85121500616,0,
2-s2.0-85121098733,0,
2-s2.0-85117074404,0,
2-s2.0-85127262514,0,
2-s2.0-85120674069,0,
2-s2.0-85031897744,0,
2-s2.0-85117927543,0,
2-s2.0-84862150882,0,
2-s2.0-85114175326,0,
2-s2.0-85107888140,0,
2-s2.0-85105006211,0,
2-s2.0-85122961700,0,
2-s2.0-85102612762,0,
2-s2.0-85113748023,0,
2-s2.0-85117372667,0,
2-s2.0-85091738994,0,
2-s2.0-85088833848,0,
2-s2.0-84860238925,0,
2-s2.0-85081670771,0,
2-s2.0-85101012228,0,
2-s2.0-84866942954,0,
2-s2.0-85099372021,0,
2-s2.0-85091005827,0,
2-s2.0-84859364191,0,
2-s2.0-85130507536,0,
2-s2.0-85091124261,0,
2-s2.0-85070511789,0,
2-s2.0-85056230022,0,
2-s2.0-85136010512,0,
2-s2.0-85116487654,0,
2-s2.0-85130416560,0,
2-s2.0-85133464331,0,
2-s2.0-85131964920,0,
2-s2.0-85136950803,0,
2-s2.0-84867773493,0,
2-s2.0-85135498202,0,
2-s2.0-84866503870,0,
2-s2.0-85127494449,0,
2-s2.0-85122271490,0,
2-s2.0-85124795974,0,
2-s2.0-84862330438,0,
2-s2.0-85127357458,0,
2-s2.0-85126690354,0,
2-s2.0-85131714370,0,
2-s2.0-85126358621,0,
2-s2.0-80054102975,0,
2-s2.0-85129856684,0,
2-s2.0-85120783488,0,
2-s2.0-82255175694,0,
2-s2.0-85130230073,0,
2-s2.0-85117728509,0,
2-s2.0-80052719333,0,
2-s2.0-85127394282,0,
2-s2.0-85125457850,0,
2-s2.0-85125855338,0,
2-s2.0-85125472494,0,
2-s2.0-85123639256,0,
2-s2.0-85123359496,0,
2-s2.0-85122541450,0,
2-s2.0-85115189340,0,
2-s2.0-85122103674,0,
2-s2.0-85121769524,0,
2-s2.0-85120406804,0,
2-s2.0-79960037484,0,
2-s2.0-85112783295,0,
2-s2.0-85116058654,0,
2-s2.0-85114284939,0,
2-s2.0-79956065724,0,
2-s2.0-85113360970,0,
2-s2.0-79955918176,0,
2-s2.0-79954845021,0,
2-s2.0-85116861975,0,
2-s2.0-85107390636,0,
2-s2.0-79953295517,0,
2-s2.0-85101823862,0,
2-s2.0-85087059394,0,
2-s2.0-85087692576,0,
2-s2.0-85096399294,0,
2-s2.0-85111277160,0,
2-s2.0-85107344324,0,
2-s2.0-79551564059,0,
2-s2.0-79551706045,0,
2-s2.0-78650416158,0,
2-s2.0-85129726434,0,
2-s2.0-84867915966,0,
2-s2.0-81455158841,0,
2-s2.0-85072731591,0,
2-s2.0-85076518246,0,
2-s2.0-84984797181,0,
2-s2.0-79960051048,0,
2-s2.0-79958005777,0,
2-s2.0-85058958933,0,
2-s2.0-85128790624,0,
2-s2.0-85107339566,0,
2-s2.0-84978645975,0,
2-s2.0-85135694040,0,
2-s2.0-84867142172,0,
2-s2.0-85122326927,0,
2-s2.0-85115995033,0,
2-s2.0-85138078785,0,
2-s2.0-85140808394,0,
2-s2.0-85115346453,0,
2-s2.0-77955273158,0,
2-s2.0-85139225001,0,
2-s2.0-85108354072,0,
2-s2.0-85130417726,0,
2-s2.0-85095686261,0,
2-s2.0-85137297018,0,
2-s2.0-85139850477,0,
2-s2.0-84893713096,0,
2-s2.0-85057043085,0,
2-s2.0-79958222610,0,
2-s2.0-79955960956,0,
2-s2.0-78649654664,0,
2-s2.0-85129528846,0,
2-s2.0-77956415951,0,
2-s2.0-85138511535,0,
2-s2.0-85136143547,0,
2-s2.0-85132867122,0,
2-s2.0-85140580907,0,
2-s2.0-85140713738,0,
2-s2.0-85127398149,0,
2-s2.0-85140635093,0,
2-s2.0-71649099779,0,
2-s2.0-70449463508,0,
2-s2.0-68949147749,0,
2-s2.0-85139907608,0,
2-s2.0-69949169220,0,
2-s2.0-71349087384,0,
2-s2.0-77954497198,0,
2-s2.0-85139190142,0,
2-s2.0-70649093293,0,
2-s2.0-76149097558,0,
2-s2.0-85132506197,0,
2-s2.0-85132853409,0,
2-s2.0-85130517719,0,
2-s2.0-85129473851,0,
2-s2.0-61649094920,0,
2-s2.0-70350169917,0,
2-s2.0-85112844700,0,
2-s2.0-60849112296,0,
2-s2.0-59249107899,0,
2-s2.0-85138001220,0,
2-s2.0-85120748068,0,
2-s2.0-85137726660,0,
2-s2.0-85136474794,0,
2-s2.0-68549128645,0,
2-s2.0-85136289083,0,
2-s2.0-85112021471,0,
2-s2.0-55249112062,0,
2-s2.0-85130385284,0,
2-s2.0-56549089390,0,
2-s2.0-55249085086,0,
2-s2.0-85134716604,0,
2-s2.0-52249122863,0,
2-s2.0-52049109850,0,
2-s2.0-52049101564,0,
2-s2.0-85118232146,0,
2-s2.0-85110997463,0,
2-s2.0-48949099160,0,
2-s2.0-48949094718,0,
2-s2.0-85091211876,0,
2-s2.0-85135015416,0,
2-s2.0-44949091671,0,
2-s2.0-85087790940,0,
2-s2.0-39149114067,0,
2-s2.0-38949211787,0,
2-s2.0-37349052124,0,
2-s2.0-38949205613,0,
2-s2.0-85130223734,0,
2-s2.0-85133397456,0,
2-s2.0-85137296398,0,
2-s2.0-85129828216,0,
2-s2.0-85114379616,0,
2-s2.0-85138056825,0,
2-s2.0-85122256936,0,
2-s2.0-34247855998,0,
2-s2.0-85140914739,0,
2-s2.0-85129963702,0,
2-s2.0-34248204120,0,
2-s2.0-85128865959,0,
2-s2.0-33845461820,0,
2-s2.0-33847737803,0,
2-s2.0-85134427539,0,
2-s2.0-85123891383,0,
2-s2.0-85140368262,0,
2-s2.0-33748909923,0,
2-s2.0-85136483030,0,
2-s2.0-33747359698,0,
2-s2.0-33646717090,0,
2-s2.0-85136117046,0,
2-s2.0-33747764984,0,
2-s2.0-85124005446,0,
2-s2.0-85117906976,0,
2-s2.0-85134793701,0,
2-s2.0-85134802954,0,
2-s2.0-85139133951,0,
2-s2.0-85129113349,0,
2-s2.0-85140109168,0,
2-s2.0-22444446394,0,
2-s2.0-11244286358,0,
2-s2.0-11244339960,0,
2-s2.0-85138247907,0,
2-s2.0-85138141123,0,
2-s2.0-85124913857,0,
2-s2.0-11244275735,0,
2-s2.0-85137487756,0,
2-s2.0-85120343838,0,
2-s2.0-1642329088,0,
2-s2.0-0346398300,0,
2-s2.0-85130325050,0,
2-s2.0-85120733412,0,
2-s2.0-0037333577,0,
2-s2.0-0037318838,0,
2-s2.0-85136569401,0,
2-s2.0-85135566170,0,
2-s2.0-85118267144,0,
2-s2.0-85135472443,0,
2-s2.0-85132155986,0,
2-s2.0-85131651398,0,
2-s2.0-85130497990,0,
2-s2.0-85120990150,0,
2-s2.0-85123771575,0,
2-s2.0-85121316397,0,
2-s2.0-85116507632,0,
2-s2.0-85114303936,0,
2-s2.0-85105774330,0,
2-s2.0-0033451088,0,
2-s2.0-0032767993,0,
2-s2.0-0033412505,0,
2-s2.0-85101322299,0,
2-s2.0-0032318499,0,
2-s2.0-0031852982,0,
2-s2.0-85102473310,0,
2-s2.0-85121637709,0,
2-s2.0-85091738363,0,
2-s2.0-0030264972,0,
2-s2.0-85078185439,0,
2-s2.0-0029516679,0,
2-s2.0-85069794610,0,
2-s2.0-85073737125,0,
2-s2.0-85049417789,0,
2-s2.0-85053127357,0,
2-s2.0-85109386921,0,
2-s2.0-84949239039,0,
2-s2.0-84928805681,0,
2-s2.0-85116599183,0,
2-s2.0-85109622850,0,
2-s2.0-85057734710,0,
2-s2.0-85119328447,0,
2-s2.0-85089528715,0,
2-s2.0-85084122263,0,
2-s2.0-85056173123,0,
2-s2.0-85026538540,0,
2-s2.0-85126030663,0,
2-s2.0-85101980222,0,
2-s2.0-85076551723,0,
2-s2.0-85058027397,0,
2-s2.0-85020464139,0,
2-s2.0-84975467040,0,
2-s2.0-84953923487,0,
2-s2.0-84988259131,0,
2-s2.0-84877702977,0,
2-s2.0-77955658887,0,
2-s2.0-85105851734,0,
2-s2.0-85072859782,0,
2-s2.0-84969674629,0,
2-s2.0-84895546400,0,
2-s2.0-84885137686,0,
2-s2.0-79959352310,0,
2-s2.0-73449114208,0,
2-s2.0-85139248306,0,
2-s2.0-85132529192,0,
2-s2.0-85133231720,0,
2-s2.0-85107763897,0,
2-s2.0-85106034181,0,
2-s2.0-85107144161,0,
2-s2.0-85093838823,0,
2-s2.0-85097866242,0,
2-s2.0-85088484569,0,
2-s2.0-85074423837,0,
2-s2.0-85078977762,0,
2-s2.0-85076020216,0,
2-s2.0-85029500151,0,
2-s2.0-85027924613,0,
2-s2.0-84963944058,0,
2-s2.0-84960795599,0,
2-s2.0-84941268402,0,
2-s2.0-84923072002,0,
2-s2.0-84900853360,0,
2-s2.0-84865604187,0,
2-s2.0-84866434062,0,
2-s2.0-64749090391,0,
2-s2.0-41249087427,0,
2-s2.0-26944450502,0,
2-s2.0-0030803689,0,
2-s2.0-84889575604,0,
2-s2.0-85037343770,0,
2-s2.0-84940434868,0,
2-s2.0-84868694240,0,
2-s2.0-79953097062,0,
2-s2.0-79959727704,0,
2-s2.0-84896528017,0,
2-s2.0-79952914179,0,
2-s2.0-84921636601,0,
2-s2.0-84857447358,0,
2-s2.0-84912014907,0,
2-s2.0-70350732746,0,
2-s2.0-84928966877,0,
2-s2.0-84903147800,0,
2-s2.0-49449101417,0,
2-s2.0-84874049922,0,
2-s2.0-84856216137,0,
2-s2.0-84938073005,0,
2-s2.0-84878639480,0,
2-s2.0-80054828835,0,
2-s2.0-85092091801,0,
2-s2.0-84975483835,0,
2-s2.0-85014789133,0,
2-s2.0-84884817914,0,
2-s2.0-85061657890,0,
2-s2.0-85046345815,0,
2-s2.0-85000797879,0,
2-s2.0-85059852122,0,
2-s2.0-85047497255,0,
2-s2.0-84893376126,0,
2-s2.0-84921751040,0,
2-s2.0-4143107901,0,
2-s2.0-85086123888,0,
2-s2.0-85025632124,0,
2-s2.0-84954377607,0,
2-s2.0-85085321198,0,
2-s2.0-85071940817,0,
2-s2.0-0002974119,0,
2-s2.0-84876122219,0,
2-s2.0-20144377385,0,
2-s2.0-85082309155,0,
2-s2.0-85047465518,0,
2-s2.0-85089856518,0,
2-s2.0-85077512238,0,
2-s2.0-85029176162,0,
2-s2.0-84988592534,0,
2-s2.0-84944278786,0,
2-s2.0-84904575988,0,
2-s2.0-0036489177,0,
2-s2.0-0035501477,0,
2-s2.0-0343303350,0,
2-s2.0-85087655344,0,
2-s2.0-85074436972,0,
2-s2.0-85018798465,0,
2-s2.0-84963938799,0,
2-s2.0-84872603368,0,
2-s2.0-0027036234,0,
2-s2.0-36549069674,0,
2-s2.0-84997281784,0,
2-s2.0-84994158277,0,
2-s2.0-79953881281,0,
2-s2.0-85032965195,0,
2-s2.0-85021125773,0,
2-s2.0-84954551442,0,
2-s2.0-84958122914,0,
2-s2.0-1542684536,0,
2-s2.0-85076689999,0,
2-s2.0-85021707675,0,
2-s2.0-84969509898,0,
2-s2.0-81455153968,0,
2-s2.0-85093961035,0,
2-s2.0-68649087182,0,
2-s2.0-85050866584,0,
2-s2.0-84899487661,0,
2-s2.0-70649106912,0,
2-s2.0-85012107906,0,
2-s2.0-84988484656,0,
2-s2.0-84959310819,0,
2-s2.0-85038846234,0,
2-s2.0-84940453822,0,
2-s2.0-84878602826,0,
2-s2.0-85105281224,0,
2-s2.0-85084512389,0,
2-s2.0-0028551841,0,
2-s2.0-84986322604,0,
2-s2.0-84966312144,0,
2-s2.0-84899975146,0,
2-s2.0-84887996821,0,
2-s2.0-84877982386,0,
2-s2.0-84876050125,0,
2-s2.0-85019683181,0,
2-s2.0-85079386512,0,
2-s2.0-80052086579,0,
2-s2.0-85099962113,0,
2-s2.0-85070414741,0,
2-s2.0-85049436724,0,
2-s2.0-77958158884,0,
2-s2.0-0029660607,0,
2-s2.0-85108889420,0,
2-s2.0-85110942154,0,
2-s2.0-84934997927,0,
2-s2.0-84917692777,0,
2-s2.0-85114508975,0,
2-s2.0-85054381001,0,
2-s2.0-84876038995,0,
2-s2.0-85113553691,0,
2-s2.0-85102657193,0,
2-s2.0-85052390227,0,
2-s2.0-84928167192,0,
2-s2.0-39649101502,0,
2-s2.0-85111361919,0,
2-s2.0-85100568637,0,
2-s2.0-84906498522,0,
2-s2.0-0033920152,0,
2-s2.0-85122666442,0,
2-s2.0-85113351056,0,
2-s2.0-85066094866,0,
2-s2.0-85057089601,0,
2-s2.0-85083689825,0,
2-s2.0-84937553138,0,
2-s2.0-84876057290,0,
2-s2.0-84876052820,0,
2-s2.0-84876049296,0,
2-s2.0-85121448900,0,
2-s2.0-85081218432,0,
2-s2.0-84991666942,0,
2-s2.0-85027019365,0,
2-s2.0-84888317210,0,
2-s2.0-85128474559,0,
2-s2.0-85111478376,0,
2-s2.0-85130443047,0,
2-s2.0-85135151684,0,
2-s2.0-85142871223,0,
2-s2.0-85115347065,0,
2-s2.0-85118238648,0,
2-s2.0-85104574088,0,
2-s2.0-85065638309,0,
2-s2.0-85140719768,0,
2-s2.0-85141269118,0,
2-s2.0-85135712097,0,
2-s2.0-85141795376,0,
2-s2.0-85132836302,0,
2-s2.0-85135018921,0,
2-s2.0-85128165900,0,
2-s2.0-85125018599,0,
2-s2.0-85142678925,0,
2-s2.0-85142132019,0,
2-s2.0-85142847365,0,
2-s2.0-85142203176,0,
2-s2.0-85142159535,0,
2-s2.0-85141392658,0,
2-s2.0-85142885951,0,
2-s2.0-85141917007,0,
2-s2.0-85141798792,0,
2-s2.0-85142694509,0,
2-s2.0-85142499970,0,
2-s2.0-85141974945,0,
2-s2.0-85141205176,0,
2-s2.0-85142921618,0,
2-s2.0-85143236948,0,
2-s2.0-85141935118,0,
2-s2.0-85141726901,0,
2-s2.0-85143237836,0,
2-s2.0-85142735187,0,
2-s2.0-85142702276,0,
2-s2.0-85142524529,0,
2-s2.0-85142411789,0,
2-s2.0-85142100951,0,
2-s2.0-85142074863,0,
2-s2.0-85141863407,0,
2-s2.0-85141602830,0,
2-s2.0-85141572554,0,
2-s2.0-85141990685,0,
2-s2.0-85134761692,0,
2-s2.0-85131090875,0,
2-s2.0-85129507910,0,
2-s2.0-85123853234,0,
2-s2.0-85131082802,0,
2-s2.0-85143208469,0,
2-s2.0-85142369225,0,
2-s2.0-85142267088,0,
2-s2.0-85142245618,0,
2-s2.0-85141544858,0,
2-s2.0-85141507581,0,
2-s2.0-85141441478,0,
2-s2.0-85141437636,0,
2-s2.0-85141425046,0,
2-s2.0-85141348053,0,
2-s2.0-85141158059,0,
2-s2.0-85139459812,0,
2-s2.0-85034866891,0,
2-s2.0-85033432581,0,
2-s2.0-85094669827,0,10.3389/fevo.2020.547696
2-s2.0-84870383837,0,10.1111/j.1477-8947.2012.01460.x
2-s2.0-85036470353,0,10.1016/j.renene.2017.11.073
,1,no doi
2-s2.0-84922370548,0,10.1016/j.jclepro.2014.08.107
2-s2.0-85119484950,0,10.1016/j.envsci.2021.09.016
,0,10.1016/j.gloenvcha.2021.102303
,0,10.1073/pnas.2118273119
2-s2.0-85128452839,0,10.5751/ES-12999-270123
2-s2.0-85107773267,0,10.1016/j.scitotenv.2021.147852
,1,no doi
,1,no doi
,1,no doi
,1,no doi
2-s2.0-85090450591,0,10.1111/gcb.15310
,1,no doi
,1,no doi
,1,no doi
,1,no doi
,1,no doi
,1,no doi
,1,no doi
,1,no doi
,1,no doi
2-s2.0-84859295391,1,10.1021/es204163f
2-s2.0-85113697585,1,10.1111/gcb.15816
2-s2.0-84908459413,1,10.1111/gcb.12591
2-s2.0-84990859399,0,10.3390/en9100806
2-s2.0-84872517879,1,10.1080/1943815X.2012.698989
2-s2.0-85107920689,1,10.1016/j.scitotenv.2021.148099
2-s2.0-85137261778,1,10.1021/acsestengg.1c00385
2-s2.0-85110554303,1,10.1016/j.agee.2021.107571
2-s2.0-84863698896,1,10.1007/s13280-012-0253-x
2-s2.0-85075007191,1,10.1111/gcbb.12646
2-s2.0-85148332125,1,10.1016/j.jclepro.2023.136432
2-s2.0-85111346572,1,10.1016/j.agee.2021.107551
2-s2.0-85148374376,1,10.1016/j.apenergy.2023.120769
2-s2.0-85104122113,1,10.1016/j.scitotenv.2021.146588
2-s2.0-85075910331,1,10.1016/j.agee.2019.106780
,1,10.3390/ijerph18157729
,1,10.1038/s41578-021-00407-8
2-s2.0-85089416200,1,10.1016/j.rser.2020.110213
2-s2.0-85020018347,1,10.3390/su9060887
,1,10.1016/j.apenergy.2013.12.022
,1,10.1016/j.apenergy.2017.05.151
2-s2.0-84870762021,1,10.1016/j.apenergy.2012.09.037
2-s2.0-80054815854,1,10.1051/agro/2009039
,0,10.1007/s10584-013-0926-x
2-s2.0-85060757557,1,10.1016/j.apenergy.2019.01.117
2-s2.0-84880094474,1,10.1016/j.apenergy.2013.05.082
2-s2.0-85102633732,1,10.3390/atmos12030324
2-s2.0-79960370160,1,10.1002/bbb.295
2-s2.0-34948884459,1,10.1016/j.biombioe.2007.06.012
2-s2.0-38049080576,1,10.1016/j.atmosenv.2007.09.051
2-s2.0-84947044458,1,10.1007/s12155-015-9692-0
2-s2.0-78651521082,1,10.1890/09-0501.1
2-s2.0-85026417345,1,10.1080/17597269.2017.1345363
2-s2.0-84903735854,1,10.1002/bbb.1488
2-s2.0-77949275104,1,10.1016/j.atmosenv.2010.01.022
2-s2.0-43249103230,1,10.1016/j.biombioe.2007.10.017
2-s2.0-84937640425,1,10.1016/j.envdev.2015.05.003
2-s2.0-56349165295,1,10.1016/j.biombioe.2008.02.012
2-s2.0-80053547860,0,10.5751/ES-04309-160324
2-s2.0-74549118932,1,10.1016/j.biortech.2009.10.037
2-s2.0-77956986364,1,10.5194/bg-7-4017-2010
2-s2.0-85032942771,1,10.5194/bg-14-4829-2017
2-s2.0-85091645524,1,10.1016/j.biombioe.2020.105789
,1,10.1021/es2023253
2-s2.0-84961117360,1,10.1016/j.ecolind.2015.11.032
2-s2.0-84945305662,1,10.1007/s10021-015-9928-z
2-s2.0-77953386757,1,10.1016/j.enpol.2010.03.074
2-s2.0-85091250970,1,10.1016/j.biombioe.2020.105769
,1,10.1016/j.clpl.2023.100037
2-s2.0-85129256430,1,10.1007/s10584-022-03336-9
2-s2.0-84898480898,1,10.1007/s10584-013-0897-y
2-s2.0-85102400571,1,10.1088/1748-9326/abd7af
,1,10.1021/es203641p
2-s2.0-84887952002,1,10.1021/es404130v
,1,10.1111/gcbb.12338
2-s2.0-77952487417,1,10.1021/es902405a
2-s2.0-84908123476,1,10.1021/es502552f
2-s2.0-85127507688,1,10.3389/fclim.2022.814052
2-s2.0-85045903830,1,10.1007/s10584-018-2193-3
2-s2.0-85074707717,1,10.5194/esd-10-711-2019
2-s2.0-84948767348,1,10.5194/esd-6-745-2015
2-s2.0-85019630141,1,10.1002/2016EF000469
2-s2.0-85022346757,1,10.1111/gcbb.12467
2-s2.0-85029216076,1,10.1111/gcbb.12471
2-s2.0-85135619242,1,10.1111/gcb.16364
,1,10.1007/s11367-021-01914-0
2-s2.0-85153866740,1,10.1029/2022EF003063
2-s2.0-84904254628,1,10.1016/j.jclepro.2014.05.011
,1,10.1098/rspa.2020.0351
2-s2.0-84937818345,1,10.1007/s10113-013-0504-9
2-s2.0-85127647558,1,10.1016/j.rser.2022.112409
2-s2.0-84936971075,1,10.1016/j.jclepro.2015.06.048
2-s2.0-85006827379,1,10.1016/j.rser.2016.11.074
2-s2.0-84923817862,1,10.1016/j.rser.2015.02.006
2-s2.0-84908463039,1,10.1016/j.rser.2014.07.060
,1,10.1016/j.rser.2007.07.008
2-s2.0-84871232104,1,10.1890/12-0711.1
2-s2.0-84963613122,1,10.1016/j.jenvman.2016.04.019
2-s2.0-84871889125,0,10.1080/10549811.2011.651787
2-s2.0-85072289294,0,10.1016/j.jclepro.2019.118465
2-s2.0-70349305399,1,10.1111/j.1530-9290.2009.00149.x
2-s2.0-85094668595,1,10.1111/jiec.13083
2-s2.0-77954625175,1,10.1016/j.ecolecon.2010.05.013
2-s2.0-85124514197,1,10.1016/j.ecolecon.2022.107363
2-s2.0-85057051272,1,10.1038/s41893-018-0181-2
,1,10.5751/ES-04037-160225
2-s2.0-85068414843,1,10.1016/j.apenergy.2019.113483
2-s2.0-85105963288,1,10.3390/en14051301
2-s2.0-85129489095,1,10.1016/j.renene.2022.03.150
2-s2.0-85021243238,1,10.1016/j.renene.2017.06.073
2-s2.0-85106403363,1,10.3390/en14061560
2-s2.0-85091762708,1,10.1016/j.apenergy.2020.115884
2-s2.0-85078115736,1,10.1016/j.scitotenv.2020.136696
2-s2.0-85082840746,1,10.1016/j.spc.2020.03.006
2-s2.0-85082759663,1,10.1016/j.spc.2020.03.004
2-s2.0-84866708720,1,10.1016/j.jclepro.2012.08.036
2-s2.0-84991507046,1,10.1016/j.jclepro.2016.07.195
2-s2.0-84871464093,1,10.1016/j.enpol.2012.10.075
2-s2.0-84880115067,1,10.4155/bfs.13.28
2-s2.0-77955327866,0,10.1016/j.enconman.2010.02.024
2-s2.0-85007614045,1,10.1016/j.renene.2016.11.043
2-s2.0-80051587824,1,10.1016/j.agee.2011.04.020
2-s2.0-85140063513,1,10.1016/j.scitotenv.2022.159155
2-s2.0-85041285737,1,10.1021/acs.est.7b03465
2-s2.0-34248584011,1,10.1016/j.enpol.2007.01.027
2-s2.0-85088121503,1,10.1088/1748-9326/ab59c4
2-s2.0-84876196398,1,10.1088/1748-9326/8/1/014009
2-s2.0-84897948643,1,10.1016/j.envint.2014.03.008
2-s2.0-85013077968,1,10.1007/s10640-017-0117-8
2-s2.0-84992046664,1,10.1088/1748-9326/11/9/095010
2-s2.0-85139737442,1,10.1016/j.eiar.2022.106942
,1,10.1038/s41467-020-18342-7
,1,10.1038/s41467-019-13241-y
,1,10.1088/1748-9326/acc9d4
2-s2.0-85038418880,1,10.1002/wcc.486
2-s2.0-85146156648,1,10.1021/acs.energyfuels.2c03216
2-s2.0-81555203536,1,10.1007/s10584-011-0027-7
2-s2.0-33646778829,1,10.1007/s10584-005-0425-9
2-s2.0-85152052550,1,10.3390/en16062865
2-s2.0-77952090415,1,10.1007/s00267-010-9434-1
2-s2.0-85117772057,1,10.1016/j.envres.2021.112219
2-s2.0-85147175613,1,10.1021/acssuschemeng.2c06724
2-s2.0-84947290987,1,10.1016/j.envres.2015.11.006
2-s2.0-84949655773,1,10.1080/17583004.2015.1039251
2-s2.0-85113667743,1,10.1021/acs.est.1c03263
2-s2.0-85117781968,1,10.3390/en14020262
2-s2.0-85138768326,1,10.3390/en15186809
2-s2.0-85152766508,1,10.3390/en16073279
2-s2.0-84865443442,1,10.1016/j.energy.2012.07.014
2-s2.0-85138832223,1,10.1039/d2ee01153k
2-s2.0-85126396700,1,10.1088/1748-9326/ac5766
2-s2.0-85106315620,0,10.1016/j.jclepro.2021.127383
2-s2.0-85087517562,0,10.1016/j.biortech.2020.123745
2-s2.0-85144829903,0,10.1016/j.apenergy.2022.120545
2-s2.0-80053550217,1,10.1088/1748-9326/6/3/034017
2-s2.0-85048286376,1,10.1088/1748-9326/aa9e3b
2-s2.0-85028762392,0,10.1007/s00382-017-3890-8
2-s2.0-85010619118,0,10.1002/2016EF000446
2-s2.0-84964228089,0,10.1890/13-2126.1
2-s2.0-85118703208,0,10.1088/1748-9326/ac2db0
2-s2.0-84928096388,1,10.1088/1748-9326/9/3/035004
2-s2.0-85139333150,1,10.1016/j.fuel.2022.125633
2-s2.0-58549110419,1,10.1016/j.ijggc.2008.08.002
2-s2.0-51449084869,1,10.1016/j.ijggc.2008.03.004
2-s2.0-84885795950,1,10.1016/j.ijggc.2013.09.009
2-s2.0-84876354279,1,10.1016/j.ijggc.2013.03.003
2-s2.0-80051468840,1,10.1016/j.ijggc.2011.03.012
2-s2.0-85074538063,1,10.1016/j.ijggc.2019.102857
2-s2.0-79955598095,1,10.1016/j.ijggc.2010.03.006
,1,10.1007/s11367-015-0903-x
2-s2.0-85099732991,1,10.1016/j.jcou.2021.101451
2-s2.0-85018814961,1,10.1111/jiec.12583
2-s2.0-85091060208,1,10.1088/1748-9326/ab9966
2-s2.0-85105874044,1,10.3390/su13095142
2-s2.0-84981214226,1,10.1016/j.envsci.2016.07.005
,1,10.1146/annurev-environ-101718-033129
2-s2.0-85096541832,1,10.1080/14693062.2020.1843388
2-s2.0-85104878905,1,10.1039/d0ee03757e
